u,v,length,highway,geometry,edge_id
7374411168,5279431611,107.43799999999999,residential,"LINESTRING (77.671723 12.826216, 77.6716499 12.8260232, 77.6716396 12.8259924, 77.6716301 12.8259604, 77.6715173 12.8255241, 77.6714532 12.8252872)",1122
7374411173,7374411168,81.882,residential,"LINESTRING (77.6709795 12.8263272, 77.6711051 12.8262945, 77.6712134 12.8262776, 77.6713609 12.8262686, 77.6715009 12.8262621, 77.6716301 12.8262429, 77.6716572 12.826235, 77.671723 12.826216)",1123
7374411179,10035539009,10.608,residential,"LINESTRING (77.6711665 12.8296006, 77.6711153 12.8295193)",1124
7374851811,7374851820,166.636,residential,"LINESTRING (77.6718645 12.8275916, 77.6718458 12.8275651, 77.6718188 12.8275447, 77.6718011 12.8275329, 77.6717756 12.8275257, 77.671744 12.8275263, 77.6716078 12.8275596, 77.6715858 12.8275592, 77.6715653 12.8275543, 77.671543 12.827542, 77.6715232 12.8275251, 77.6714417 12.8274414, 77.6714226 12.8274255, 77.6713998 12.8274159, 77.6713739 12.8274108, 77.6712009 12.827383, 77.6711657 12.8273836, 77.6711306 12.8273904, 77.6709805 12.8274501, 77.6709537 12.8274648, 77.670925 12.8274836, 77.6705219 12.8277487)",1125
7374851811,10224900665,103.54100000000003,tertiary,"LINESTRING (77.6718645 12.8275916, 77.671989 12.8275455, 77.6721845 12.8274897, 77.6724168 12.827439, 77.6725761 12.8273866, 77.6727016 12.8273507, 77.6727823 12.8273423)",1126
7374851811,7377587310,108.88799999999999,tertiary,"LINESTRING (77.6718645 12.8275916, 77.6717831 12.8276166, 77.6717016 12.8276416, 77.671398 12.8277514, 77.671163 12.8278374, 77.6710651 12.8279424, 77.6709865 12.8280218)",1127
7374851820,7374851811,166.636,residential,"LINESTRING (77.6705219 12.8277487, 77.670925 12.8274836, 77.6709537 12.8274648, 77.6709805 12.8274501, 77.6711306 12.8273904, 77.6711657 12.8273836, 77.6712009 12.827383, 77.6713739 12.8274108, 77.6713998 12.8274159, 77.6714226 12.8274255, 77.6714417 12.8274414, 77.6715232 12.8275251, 77.671543 12.827542, 77.6715653 12.8275543, 77.6715858 12.8275592, 77.6716078 12.8275596, 77.671744 12.8275263, 77.6717756 12.8275257, 77.6718011 12.8275329, 77.6718188 12.8275447, 77.6718458 12.8275651, 77.6718645 12.8275916)",1128
7374851866,1827508659,10.158,tertiary,"LINESTRING (77.660444 12.8202736, 77.6605374 12.8202664)",1129
7374851866,1827508665,182.976,tertiary,"LINESTRING (77.660444 12.8202736, 77.6604463 12.8203405, 77.6604481 12.8203931, 77.6604498 12.8204569, 77.6604579 12.8207655, 77.6604383 12.8212836, 77.6604358 12.8219186)",1130
7374851866,5279431576,46.308,tertiary,"LINESTRING (77.660444 12.8202736, 77.6602132 12.8202991, 77.6600193 12.8202806)",1131
7374851867,459523967,12.496,tertiary,"LINESTRING (77.6641163 12.8303967, 77.6641373 12.8302862)",1132
7374851867,459523963,642.79,tertiary,"LINESTRING (77.6641163 12.8303967, 77.6641586 12.8306263, 77.6642148 12.8309312, 77.6642718 12.8315814, 77.6642654 12.832358, 77.6642654 12.8323863, 77.6642797 12.8334126, 77.6642968 12.8341795, 77.6642891 12.8342569, 77.6642586 12.8345613, 77.6642536 12.834611, 77.6641733 12.8352808, 77.6640814 12.836155)",1133
7375154142,7377587299,18.385,tertiary,"LINESTRING (77.6689308 12.8302911, 77.668956 12.8304546)",1134
7375154142,459523970,71.242,tertiary,"LINESTRING (77.6689308 12.8302911, 77.6688333 12.8296575)",1135
7375154142,7377585181,68.386,residential,"LINESTRING (77.6689308 12.8302911, 77.6686367 12.8303215, 77.668607 12.8303279, 77.668582 12.8303412, 77.6685677 12.830369, 77.6685666 12.8303998, 77.6685779 12.8306068)",1136
7375154146,7172829222,102.548,residential,"LINESTRING (77.6738504 12.834125, 77.6739563 12.8344767, 77.6739635 12.8345288, 77.6739662 12.834577, 77.674002 12.8350305)",1137
7375154163,11207589511,26.336,residential,"LINESTRING (77.6695614 12.8214381, 77.6693215 12.8214752)",1138
7375154163,11207589512,38.324,residential,"LINESTRING (77.6695614 12.8214381, 77.6699075 12.8213681)",1139
7375154163,7375154169,24.58,residential,"LINESTRING (77.6695614 12.8214381, 77.6695718 12.8213982, 77.669573 12.8213528, 77.6695187 12.8212292)",1140
7375154168,7375154169,64.59700000000001,residential,"LINESTRING (77.6699134 12.8209971, 77.6694922 12.8210669, 77.6695187 12.8212292)",1141
7375154169,11411610310,72.465,residential,"LINESTRING (77.6695187 12.8212292, 77.6701732 12.8210972)",1142
7375154169,7375154168,64.59700000000001,residential,"LINESTRING (77.6695187 12.8212292, 77.6694922 12.8210669, 77.6699134 12.8209971)",1143
7375154169,7375154163,24.58,residential,"LINESTRING (77.6695187 12.8212292, 77.669573 12.8213528, 77.6695718 12.8213982, 77.6695614 12.8214381)",1144
7375154183,11176019020,135.26299999999998,residential,"LINESTRING (77.6705843 12.821448, 77.670179 12.821506, 77.6701308 12.8215173, 77.6700827 12.821515, 77.6700345 12.8215345, 77.670017 12.8215681, 77.6700206 12.8216299, 77.6699809 12.8216762, 77.6699477 12.8217002, 77.6698987 12.8217282, 77.6698394 12.821773, 77.669531 12.8219361)",1145
7375161288,2389211779,4.929,residential,"LINESTRING (77.6722444 12.8245708, 77.6722389 12.8245268)",1146
7375161288,2389211776,104.512,residential,"LINESTRING (77.6722444 12.8245708, 77.6722923 12.8250219, 77.6722845 12.8250786, 77.6723527 12.8255026)",1147
7375161288,11365900545,126.06199999999998,residential,"LINESTRING (77.6722444 12.8245708, 77.6720629 12.8245846, 77.6720388 12.8245818, 77.6720127 12.824575, 77.6718834 12.8240736, 77.6715172 12.8242284)",1148
7375161308,7375161319,20.43,residential,"LINESTRING (77.6718138 12.8233344, 77.6720002 12.8233075)",1149
7375161308,10199224084,53.096,residential,"LINESTRING (77.6718138 12.8233344, 77.6713344 12.8234319)",1150
7375161308,7375161312,41.587,residential,"LINESTRING (77.6718138 12.8233344, 77.671908 12.8236066, 77.671911 12.8236344, 77.6719039 12.8236642, 77.6718891 12.8236884)",1151
7375161312,7375161308,41.587,residential,"LINESTRING (77.6718891 12.8236884, 77.6719039 12.8236642, 77.671911 12.8236344, 77.671908 12.8236066, 77.6718138 12.8233344)",1152
7375161312,11365900545,89.585,residential,"LINESTRING (77.6718891 12.8236884, 77.6718621 12.8237136, 77.6715187 12.823853, 77.6714806 12.8238852, 77.6714633 12.823919, 77.6714518 12.8239537, 77.6714525 12.8239962, 77.6715172 12.8242284)",1153
7375161312,7375161315,34.035,residential,"LINESTRING (77.6718891 12.8236884, 77.6719503 12.8237163, 77.6719987 12.823731, 77.6720486 12.8237412, 77.6721111 12.8237428, 77.6721922 12.82373)",1154
7375161315,6168927273,51.998999999999995,residential,"LINESTRING (77.6721922 12.82373, 77.672125 12.8234804, 77.6721203 12.8234252, 77.6721348 12.8233772, 77.6721769 12.8233435, 77.6722265 12.8233272)",1155
7375161315,2389211779,92.09899999999999,residential,"LINESTRING (77.6721922 12.82373, 77.6722784 12.8240497, 77.6722784 12.8240811, 77.6722616 12.8241066, 77.6722354 12.8241426, 77.67221 12.8241897, 77.672208 12.8242165, 77.6722389 12.8245268)",1156
7375161315,7375161312,34.035000000000004,residential,"LINESTRING (77.6721922 12.82373, 77.6721111 12.8237428, 77.6720486 12.8237412, 77.6719987 12.823731, 77.6719503 12.8237163, 77.6718891 12.8236884)",1157
7375161319,10199232597,23.848,residential,"LINESTRING (77.6720002 12.8233075, 77.6722128 12.8232525)",1158
7375161319,7375161308,20.43,residential,"LINESTRING (77.6720002 12.8233075, 77.6718138 12.8233344)",1159
7375161319,7375161322,60.077,residential,"LINESTRING (77.6720002 12.8233075, 77.6718697 12.8230698, 77.671846 12.8230314, 77.6718152 12.8229896, 77.6717094 12.822849)",1160
7375161322,7375161319,60.077,residential,"LINESTRING (77.6717094 12.822849, 77.6718152 12.8229896, 77.671846 12.8230314, 77.6718697 12.8230698, 77.6720002 12.8233075)",1161
7375161338,10672725304,111.33200000000001,residential,"LINESTRING (77.6795879 12.8309763, 77.6800269 12.8307716, 77.6802659 12.8308049, 77.6805443 12.8309108)",1162
7375161365,11400117604,34.285,residential,"LINESTRING (77.6785274 12.8335311, 77.6786663 12.8338081)",1163
7375161365,11400095500,70.70899999999999,residential,"LINESTRING (77.6785274 12.8335311, 77.6784482 12.8333509, 77.678251 12.8330238, 77.6782196 12.8329717)",1164
7375161365,10199604459,134.98899999999998,residential,"LINESTRING (77.6785274 12.8335311, 77.6777833 12.8338679, 77.6776935 12.8338814, 77.6775436 12.8338952, 77.6774327 12.8338975, 77.6773608 12.8338895)",1165
7377585128,5279552055,245.207,residential,"LINESTRING (77.6609187 12.8296869, 77.6612958 12.8308564, 77.661595 12.8317912)",1166
7377585129,7377585132,32.715,residential,"LINESTRING (77.6606938 12.8309355, 77.6609816 12.8308471)",1167
7377585129,5279552051,32.507,residential,"LINESTRING (77.6606938 12.8309355, 77.6604068 12.8310201)",1168
7377585129,7377585130,114.219,residential,"LINESTRING (77.6606938 12.8309355, 77.6603871 12.8299528)",1169
7377585130,7377585129,114.219,residential,"LINESTRING (77.6603871 12.8299528, 77.6606938 12.8309355)",1170
7377585132,5279552053,128.512,residential,"LINESTRING (77.6609816 12.8308471, 77.6613208 12.8319545)",1171
7377585132,7377585129,32.715,residential,"LINESTRING (77.6609816 12.8308471, 77.6606938 12.8309355)",1172
7377585132,11411575386,93.62,residential,"LINESTRING (77.6609816 12.8308471, 77.6607115 12.8300474)",1173
7377585140,6770911558,44.016,tertiary,"LINESTRING (77.6651423 12.8300169, 77.6647487 12.8301139)",1174
7377585140,7377585147,192.24999999999997,residential,"LINESTRING (77.6651423 12.8300169, 77.6654683 12.8309205, 77.6654957 12.8309601, 77.6655283 12.8309844, 77.6655685 12.8309942, 77.665603 12.8309942, 77.6657887 12.8309592, 77.6658237 12.8309618, 77.6658498 12.8309695, 77.6658734 12.8309836, 77.665889 12.8310055, 77.665944 12.8313112)",1175
7377585140,10198883259,53.218,residential,"LINESTRING (77.6651423 12.8300169, 77.6651141 12.8299181, 77.6650319 12.8295507)",1176
7377585140,9490264133,199.647,tertiary,"LINESTRING (77.6651423 12.8300169, 77.6655487 12.8299082, 77.6657883 12.8298445, 77.6658538 12.8298273, 77.6658604 12.8298256, 77.6663185 12.8297053, 77.6663498 12.8296999, 77.666674 12.8296365, 77.6668609 12.8296095, 77.6669319 12.8296041)",1177
7377585147,7377585140,192.25,residential,"LINESTRING (77.665944 12.8313112, 77.665889 12.8310055, 77.6658734 12.8309836, 77.6658498 12.8309695, 77.6658237 12.8309618, 77.6657887 12.8309592, 77.665603 12.8309942, 77.6655685 12.8309942, 77.6655283 12.8309844, 77.6654957 12.8309601, 77.6654683 12.8309205, 77.6651423 12.8300169)",1178
7377585169,11397408707,18.125,residential,"LINESTRING (77.66698 12.828216, 77.6669742 12.8280531)",1179
7377585169,11397414475,46.31,residential,"LINESTRING (77.66698 12.828216, 77.666983 12.828431, 77.6669836 12.8284737, 77.6669878 12.8286324)",1180
7377585169,7377585174,100.953,residential,"LINESTRING (77.66698 12.828216, 77.6677394 12.8281909, 77.6677827 12.8281832, 77.6678292 12.8281695, 77.6678631 12.8281528, 77.6678972 12.8281311)",1181
7377585174,11009621996,59.022,living_street,"LINESTRING (77.6678972 12.8281311, 77.6678966 12.8276003)",1182
7377585174,5279476907,102.756,residential,"LINESTRING (77.6678972 12.8281311, 77.6679255 12.8281075, 77.667962 12.8280804, 77.6688266 12.8280895)",1183
7377585174,7377585169,100.953,residential,"LINESTRING (77.6678972 12.8281311, 77.6678631 12.8281528, 77.6678292 12.8281695, 77.6677827 12.8281832, 77.6677394 12.8281909, 77.66698 12.828216)",1184
7377585177,11397406766,12.101,residential,"LINESTRING (77.6675603 12.8286519, 77.6674488 12.8286568)",1185
7377585181,7375154142,68.386,residential,"LINESTRING (77.6685779 12.8306068, 77.6685666 12.8303998, 77.6685677 12.830369, 77.668582 12.8303412, 77.668607 12.8303279, 77.6686367 12.8303215, 77.6689308 12.8302911)",1186
7377587287,3950397253,16.553,tertiary,"LINESTRING (77.6690895 12.8316382, 77.6690613 12.8314919)",1187
7377587287,3950397252,72.247,tertiary,"LINESTRING (77.6690895 12.8316382, 77.6691473 12.8319495, 77.6692183 12.8322756)",1188
7377587287,7377587289,100.709,residential,"LINESTRING (77.6690895 12.8316382, 77.6695998 12.8315376, 77.6700006 12.8314618)",1189
7377587289,7377587287,100.709,residential,"LINESTRING (77.6700006 12.8314618, 77.6695998 12.8315376, 77.6690895 12.8316382)",1190
7377587289,10198996715,43.225,residential,"LINESTRING (77.6700006 12.8314618, 77.6699979 12.8314067, 77.6699745 12.8312448, 77.6699426 12.8310776)",1191
7377587289,7377587294,87.365,residential,"LINESTRING (77.6700006 12.8314618, 77.670039 12.831541, 77.670064 12.8315702, 77.6700797 12.8316061, 77.6700993 12.8316804, 77.6702141 12.8321754, 77.6702146 12.8322122)",1192
7377587291,3950398070,32.003,tertiary,"LINESTRING (77.6692432 12.8323863, 77.6693037 12.832668)",1193
7377587291,10198988930,2.316,tertiary,"LINESTRING (77.6692432 12.8323863, 77.669238 12.8323661)",1194
7377587291,7377587294,107.48,residential,"LINESTRING (77.6692432 12.8323863, 77.6696976 12.8322858, 77.6701318 12.8322315, 77.6701886 12.8322282, 77.6702146 12.8322122)",1195
7377587294,7377587289,87.36500000000001,residential,"LINESTRING (77.6702146 12.8322122, 77.6702141 12.8321754, 77.6700993 12.8316804, 77.6700797 12.8316061, 77.670064 12.8315702, 77.670039 12.831541, 77.6700006 12.8314618)",1196
7377587294,7377587291,107.47999999999999,residential,"LINESTRING (77.6702146 12.8322122, 77.6701886 12.8322282, 77.6701318 12.8322315, 77.6696976 12.8322858, 77.6692432 12.8323863)",1197
7377587294,11409515468,69.294,residential,"LINESTRING (77.6702146 12.8322122, 77.6704819 12.8321792, 77.6708277 12.8320517)",1198
7377587299,10198942883,19.273,tertiary,"LINESTRING (77.668956 12.8304546, 77.6689824 12.830626)",1199
7377587299,7375154142,18.385,tertiary,"LINESTRING (77.668956 12.8304546, 77.6689308 12.8302911)",1200
7377587299,10198935257,68.276,residential,"LINESTRING (77.668956 12.8304546, 77.6691314 12.8304402, 77.6692369 12.8304169, 77.6693416 12.8304002, 77.6695771 12.8303579)",1201
7377587305,7377587308,53.682,residential,"LINESTRING (77.6703669 12.8301864, 77.6704073 12.8301987, 77.6704358 12.8302267, 77.6704507 12.8302631, 77.670532 12.8306172)",1202
7377587305,10198935257,87.795,residential,"LINESTRING (77.6703669 12.8301864, 77.6703045 12.8301944, 77.6698137 12.8303154, 77.6695771 12.8303579)",1203
7377587305,10035539007,98.037,residential,"LINESTRING (77.6703669 12.8301864, 77.6704923 12.8301123, 77.6708623 12.8300053, 77.6708989 12.8299657, 77.670907 12.8298745, 77.6708306 12.8297354, 77.6708216 12.8296763)",1204
7377587308,7377587305,53.681999999999995,residential,"LINESTRING (77.670532 12.8306172, 77.6704507 12.8302631, 77.6704358 12.8302267, 77.6704073 12.8301987, 77.6703669 12.8301864)",1205
7377587310,7385493322,125.617,residential,"LINESTRING (77.6709865 12.8280218, 77.6713575 12.8284187, 77.6715341 12.8285909, 77.6716893 12.8287279, 77.6718032 12.8288212)",1206
7377587310,10199108576,61.07,tertiary,"LINESTRING (77.6709865 12.8280218, 77.670928 12.8280809, 77.6707223 12.8282193, 77.6705219 12.8283276)",1207
7377587310,7374851811,108.88799999999999,tertiary,"LINESTRING (77.6709865 12.8280218, 77.6710651 12.8279424, 77.671163 12.8278374, 77.671398 12.8277514, 77.6717016 12.8276416, 77.6717831 12.8276166, 77.6718645 12.8275916)",1208
7377587319,10216316510,14.84,residential,"LINESTRING (77.6719505 12.8289545, 77.6720576 12.8290376)",1209
7377587319,7385493322,131.324,residential,"LINESTRING (77.6719505 12.8289545, 77.6719747 12.8289339, 77.6720007 12.8289095, 77.6723241 12.8286422, 77.6722639 12.8285789, 77.6721877 12.8284909, 77.6718032 12.8288212)",1210
7377587319,7385493322,21.796999999999997,residential,"LINESTRING (77.6719505 12.8289545, 77.6719278 12.828935, 77.6718875 12.8288953, 77.6718032 12.8288212)",1211
7377696396,10997113146,30.725,residential,"LINESTRING (77.6740611 12.8355578, 77.6741068 12.8358305)",1212
7377696396,7172829222,59.007999999999996,residential,"LINESTRING (77.6740611 12.8355578, 77.6740457 12.8354734, 77.674002 12.8350305)",1213
7377696396,7377696402,169.023,residential,"LINESTRING (77.6740611 12.8355578, 77.6732421 12.8355485, 77.6731509 12.8355354, 77.6730919 12.8355028, 77.673053 12.8354348, 77.6730208 12.8353014, 77.6730141 12.8349509)",1214
7377696402,7377696396,169.02300000000002,residential,"LINESTRING (77.6730141 12.8349509, 77.6730208 12.8353014, 77.673053 12.8354348, 77.6730919 12.8355028, 77.6731509 12.8355354, 77.6732421 12.8355485, 77.6740611 12.8355578)",1215
7377696406,7377696419,57.354,residential,"LINESTRING (77.6748379 12.8340616, 77.6748376 12.8345774)",1216
7377696411,7377696419,59.347,residential,"LINESTRING (77.6748327 12.8351111, 77.6748376 12.8345774)",1217
7377696411,7377696418,96.164,residential,"LINESTRING (77.6748327 12.8351111, 77.674616 12.8350979, 77.6745397 12.8350806, 77.6744382 12.8350292, 77.6743862 12.8349739, 77.6743519 12.8348963, 77.6743219 12.834592)",1218
7377696411,7377696420,105.451,residential,"LINESTRING (77.6748327 12.8351111, 77.6748298 12.8354182, 77.6748121 12.8355213, 77.6747851 12.8356274, 77.6747187 12.8358455, 77.6746923 12.8358839, 77.6746612 12.8359133, 77.6746152 12.8359365, 77.6745589 12.8359629)",1219
7377696416,7377696418,39.179,residential,"LINESTRING (77.6742673 12.8342437, 77.6743219 12.834592)",1220
7377696418,7377696416,39.179,residential,"LINESTRING (77.6743219 12.834592, 77.6742673 12.8342437)",1221
7377696418,7377696419,55.934,residential,"LINESTRING (77.6743219 12.834592, 77.6748376 12.8345774)",1222
7377696418,7377696411,96.16399999999999,residential,"LINESTRING (77.6743219 12.834592, 77.6743519 12.8348963, 77.6743862 12.8349739, 77.6744382 12.8350292, 77.6745397 12.8350806, 77.674616 12.8350979, 77.6748327 12.8351111)",1223
7377696419,7377696418,55.934,residential,"LINESTRING (77.6748376 12.8345774, 77.6743219 12.834592)",1224
7377696419,7377696406,57.354,residential,"LINESTRING (77.6748376 12.8345774, 77.6748379 12.8340616)",1225
7377696419,7377696411,59.347,residential,"LINESTRING (77.6748376 12.8345774, 77.6748327 12.8351111)",1226
7377696420,5279431527,552.0809999999999,residential,"LINESTRING (77.6745589 12.8359629, 77.6747037 12.8359902, 77.6748276 12.8360036, 77.676045 12.8361199, 77.6761067 12.8361307, 77.6761602 12.8361564, 77.6761955 12.8362024, 77.6762144 12.8362678, 77.6760922 12.8380894, 77.6761145 12.8381961, 77.6761698 12.8382524, 77.6763234 12.8382727, 77.6764206 12.8382793, 77.6764803 12.8383254, 77.6764942 12.8384189, 77.6765022 12.839254)",1227
7377696420,1859904794,48.086000000000006,residential,"LINESTRING (77.6745589 12.8359629, 77.6744324 12.8359479, 77.6741168 12.8359307)",1228
7377696420,7377696411,105.451,residential,"LINESTRING (77.6745589 12.8359629, 77.6746152 12.8359365, 77.6746612 12.8359133, 77.6746923 12.8358839, 77.6747187 12.8358455, 77.6747851 12.8356274, 77.6748121 12.8355213, 77.6748298 12.8354182, 77.6748327 12.8351111)",1229
